Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR,,
55516,05:55:16,1254.1455,7741.2358,0.00E+00,0,5,88,47,0b00,5c,57,0,78,52,200,3600,5,,
55517,05:55:17,1254.1455,7741.2358,0.00E+00,0,5,008a,48,0bb8,5c,57,0,78,52,02fb,36bc,5,,
55517,05:55:17,1254.1455,7741.2358,0.00E+00,0,5,008a,48,0bb8,5c,57,0,78,52,02ff,36a1,5,,
55518,05:55:18,1254.1455,7741.2358,0.00E+00,0,5,008a,47,0c08,5c,57,0,78,52,02ff,36a1,5,,
55518,05:55:18,1254.1455,7741.2358,0.00E+00,0,5,008b,47,0c08,5c,57,0,78,52,02fd,36b9,5,,
55519,05:55:19,1254.1455,7741.2358,0.00E+00,0,5,008a,47,0be0,5c,57,0,78,52,02fd,36b9,5,,
55519,05:55:19,1254.1455,7741.2358,0.00E+00,0,5,008b,47,0be0,5c,57,0,78,52,02fd,36b1,5,,
55520,05:55:20,1254.1455,7741.2358,0.00E+00,0,5,008a,46,0c58,5c,57,0,78,52,02fd,36b1,5,,
55520,05:55:20,1254.1455,7741.2358,0.00E+00,0,5,88,46,0c58,5c,57,0,78,52,02f4,36d9,5,,
55521,05:55:21,1254.1455,7741.2358,0.00E+00,0,1,85,43,0c08,5c,57,0,78,52,02f4,36d9,5,,
55521,05:55:21,1254.1455,7741.2358,0.00E+00,0,1,84,43,0c08,5c,57,0,78,52,02fb,36dc,5,,
55522,05:55:22,1254.1455,7741.2358,0e0c,0,1,86,45,0c30,5c,57,0,78,52,02fb,36dc,5,,
55522,05:55:22,1254.1455,7741.2358,0.00E+00,0,1,84,45,0c00,5c,57,0,77,52,300,3600,5,,
55523,05:55:23,1254.1455,7741.2358,0.00E+00,0,1,86,45,0b00,5c,57,0,77,52,300,3600,5,,
55523,05:55:23,1254.1455,7741.2358,0.00E+00,0,1,85,45,0b00,5c,57,0,77,52,300,3600,5,,
55524,05:55:24,1254.1455,7741.2358,0.00E+00,0,1,86,45,0c00,5c,57,0,77,52,300,3600,5,,
55524,05:55:24,1254.1455,7741.2358,0.00E+00,0,1,85,45,0c00,5c,57,0,77,52,300,3600,5,,
55525,05:55:25,1254.1455,7741.2358,0.00E+00,0,1,85,44,0b00,5c,57,0,77,52,300,3600,5,,
55525,05:55:25,1254.1455,7741.2358,0e2c,0,1,88,44,0b00,5c,57,0,77,52,300,3600,5,,
55526,05:55:26,1254.1455,7741.2358,0.00E+00,0,1,86,45,0c00,5c,57,0,77,52,300,3600,5,,
55526,05:55:26,1254.1455,7741.2358,0.00E+00,0,1,84,45,0c00,5c,57,0,77,53,200,3600,5,,
55527,05:55:27,1254.1455,7741.2358,0.00E+00,0,1,87,45,0b00,5c,57,0,77,53,200,3600,5,,
55527,05:55:27,1254.1455,7741.2358,0.00E+00,0,1,85,45,0b00,5c,57,0,77,53,300,3600,5,,
55528,05:55:28,1254.1455,7741.2358,0e0c,0,1,85,45,0c44,5c,57,0,77,53,302,36c6,5,,
55528,05:55:28,1254.1455,7741.2358,0.00E+00,0,1,86,45,0c44,5c,57,0,77,53,02fb,36dc,5,,
55529,05:55:29,1254.1456,7741.2358,0.00E+00,0,1,85,44,0be0,5c,57,0,77,53,02fb,36dc,5,,
55529,05:55:29,1254.1456,7741.2358,0.00E+00,0,1,85,44,0be0,5c,57,0,77,53,300,36d9,5,,
55530,05:55:30,1254.1456,7741.2358,0e0c,0,1,86,45,0c58,5c,57,0,77,53,300,36d9,5,,
55530,05:55:30,1254.1456,7741.2358,0.00E+00,0,1,85,45,0c58,5c,57,0,77,53,304,36d8,5,,
55531,05:55:31,1254.1456,7741.2358,0.00E+00,0,1,85,44,0c1c,5c,57,0,77,53,304,36d8,5,,
55531,05:55:31,1254.1456,7741.2358,0.00E+00,0,1,86,44,0c1c,5c,57,0,77,53,02f1,36d4,5,,
55532,05:55:32,1254.1456,7741.2358,0e1c,0,1,87,45,0c44,5c,57,0,77,53,02f1,36d4,5,,
55532,05:55:32,1254.1456,7741.2358,0.00E+00,0,1,85,45,0c44,5c,57,0,77,53,305,36ef,5,,
55533,05:55:33,1254.1456,7741.2358,0.00E+00,0,1,84,44,0c30,5c,57,0,77,53,305,36ef,5,,
55533,05:55:33,1254.1456,7741.2358,0e1c,0,1,85,44,0c00,5c,57,0,77,53,200,3600,5,,
55534,05:55:34,1254.1456,7741.2358,0.00E+00,0,1,86,45,0b00,5c,57,0,77,53,200,3600,5,,
55534,05:55:34,1254.1456,7741.2358,0.00E+00,0,1,86,45,0b00,5c,57,0,77,53,300,3600,5,,
55535,05:55:35,1254.1456,7741.2358,0.00E+00,0,1,84,44,0c00,5c,57,0,77,53,300,3600,5,,
55535,05:55:35,1254.1456,7741.2358,0.00E+00,0,1,84,44,0c00,5c,57,0,77,53,200,3600,5,,
55536,05:55:36,1254.1456,7741.2358,0.00E+00,0,1,86,45,0b00,5c,57,0,77,53,200,3600,5,,
55536,05:55:36,1254.1456,7741.2358,0.00E+00,0,1,85,45,0b00,5c,57,0,77,53,200,3600,5,,
55537,05:55:37,1254.1456,7741.2358,0e0c,0,1,86,45,0b00,5c,57,0,77,53,200,3600,5,,
55537,05:55:37,1254.1456,7741.2358,0.00E+00,0,1,86,45,0b00,5c,57,0,77,53,300,3600,5,,
55538,05:55:38,1254.1456,7741.2358,0.00E+00,0,1,84,44,0c00,5c,57,0,77,53,300,3600,5,,
55538,05:55:38,1254.1456,7741.2358,0e0c,0,1,84,44,0c00,5c,57,0,77,53,200,3600,5,,
55539,05:55:39,1254.1456,7741.2358,0.00E+00,0,1,86,46,0ba4,5c,57,0,77,53,02ff,36e5,5,,
55539,05:55:39,1254.1456,7741.2358,0.00E+00,0,1,85,46,0ba4,5c,57,0,77,53,030c,36f5,5,,
55540,05:55:40,1254.1456,7741.2358,0.00E+00,0,1,85,44,0c30,5c,57,0,77,53,030c,36f5,5,,
55540,05:55:40,1254.1456,7741.2358,0.00E+00,0,1,84,44,0c30,5c,57,0,77,53,030b,36f4,5,,
55541,05:55:41,1254.1456,7741.2358,0.00E+00,0,1,85,44,0bf4,5c,57,0,77,53,030b,36f4,5,,
55541,05:55:41,1254.1456,7741.2358,0.00E+00,0,1,85,44,0bf4,5c,57,0,77,53,305,36e6,5,,
55542,05:55:42,1254.1456,7741.2358,0.00E+00,0,1,85,44,0bf4,5c,57,0,77,53,305,36e6,5,,
55542,05:55:42,1254.1456,7741.2358,0.00E+00,0,1,85,44,0bf4,5c,57,0,77,53,304,36c5,5,,
55543,05:55:43,1254.1456,7741.2358,0e2c,0,1,85,44,0bf4,5c,57,0,77,53,304,36c5,5,,
55543,05:55:43,1254.1456,7741.2358,0e0c,0,1,85,44,0bf4,5c,57,0,77,53,02ff,36ce,5,,
55544,05:55:44,1254.1456,7741.2358,0.00E+00,0,1,86,45,0c1c,5c,57,0,77,53,02ff,36ce,5,,
55544,05:55:44,1254.1456,7741.2358,0.00E+00,0,1,84,45,0c00,5c,57,0,77,54,200,3600,5,,
55545,05:55:45,1254.1456,7741.2358,0.00E+00,0,1,85,45,0b00,5c,57,0,77,54,200,3600,5,,
55545,05:55:45,1254.1456,7741.2358,0.00E+00,0,1,85,45,0b00,5c,57,0,77,54,200,3600,5,,
55546,05:55:46,1254.1456,7741.2358,0.00E+00,0,1,86,45,0b00,5c,57,0,77,54,200,3600,5,,
55546,05:55:46,1254.1456,7741.2358,0.00E+00,0,1,85,45,0b00,5c,57,0,77,54,300,3600,5,,
55547,05:55:47,1254.1456,7741.2358,0.00E+00,0,1,85,44,0c00,5c,57,0,77,54,300,3600,5,,
55547,05:55:47,1254.1456,7741.2358,0.00E+00,0,1,86,44,0c00,5c,57,0,77,54,200,3600,5,,
55548,05:55:48,1254.1456,7741.2358,0.00E+00,0,1,86,45,0c00,5c,57,0,77,54,200,3600,5,,
55548,05:55:48,1254.1456,7741.2358,0.00E+00,0,1,86,45,0c00,5c,57,0,77,54,200,3600,5,,
55549,05:55:49,1254.1456,7741.2358,0.00E+00,0,1,87,44,0c00,5c,57,0,77,54,200,3600,5,,
55549,05:55:49,1254.1456,7741.2358,0e0c,0,1,86,44,0c00,5c,57,0,77,54,200,3600,5,,
55550,05:55:50,1254.1456,7741.2358,0.00E+00,0,1,87,45,0bf4,5c,57,0,77,54,02ef,36d4,5,,
55550,05:55:50,1254.1456,7741.2358,0.00E+00,0,1,87,45,0bf4,5c,57,0,77,54,02f8,36df,5,,
55551,05:55:51,1254.1456,7741.2358,0.00E+00,0,1,87,45,0c30,5c,57,0,77,54,02f8,36df,5,,
55551,05:55:51,1254.1456,7741.2358,0e2c,0,1,87,45,0c30,5c,57,0,77,54,302,36e5,5,,
55552,05:55:52,1254.1456,7741.2358,0.00E+00,0,1,85,45,0be0,5c,57,0,77,54,302,36e5,5,,
55552,05:55:52,1254.1456,7741.2358,0.00E+00,0,1,87,45,0be0,5c,57,0,77,54,02f8,36e7,5,,
55553,05:55:53,1254.1456,7741.2358,0.00E+00,0,1,86,44,0c30,5c,57,0,77,54,02f8,36e7,5,,
55553,05:55:53,1254.1456,7741.2358,0.00E+00,0,1,89,44,0c30,5c,57,0,77,54,030c,36fa,5,,
55554,05:55:54,1254.1456,7741.2358,0e1c,0,1,84,44,0be0,5c,57,0,77,54,030c,36fa,5,,
55554,05:55:54,1254.1456,7741.2358,0df8,0,1,87,44,0be0,5c,57,0,77,54,309,36ef,5,,
55555,05:55:55,1254.1456,7741.2358,0e0c,0,1,86,45,0c6c,5c,57,0,77,54,309,36ef,5,,
55555,05:55:55,1254.1456,7741.2358,0.00E+00,0,1,86,45,0c00,5c,57,0,77,54,300,3600,5,,
55556,05:55:56,1254.1456,7741.2358,0.00E+00,0,1,89,46,0b00,5c,57,0,77,54,300,3600,5,,
55556,05:55:56,1254.1456,7741.2358,0.00E+00,0,1,86,46,0b00,5c,57,0,77,54,300,3600,5,,
55557,05:55:57,1254.1456,7741.2358,0e0c,0,1,87,45,0c00,5c,57,0,77,54,300,3600,5,,
55557,05:55:57,1254.1456,7741.2358,0e0c,0,1,87,45,0c00,5c,57,0,77,54,300,3600,5,,
55558,05:55:58,1254.1456,7741.2358,0.00E+00,0,1,86,45,0b00,5c,57,0,77,54,300,3600,5,,
55558,05:55:58,1254.1456,7741.2358,0.00E+00,0,1,86,45,0b00,5c,57,0,77,54,300,3600,5,,
55559,05:55:59,1254.1456,7741.2358,0.00E+00,0,1,87,45,0c00,5c,57,0,77,54,300,3600,5,,
55559,05:55:59,1254.1456,7741.2358,0.00E+00,0,1,85,45,0c00,5c,57,0,77,54,300,3600,5,,
55600,05:56:00,1254.1457,7741.2358,0.00E+00,0,1,87,46,0b00,5c,57,0,77,54,300,3600,5,,
55600,05:56:00,1254.1457,7741.2358,0.00E+00,0,1,86,46,0b00,5c,57,0,77,54,200,3600,5,,
55601,05:56:01,1254.1457,7741.2358,0.00E+00,0,1,89,47,0be0,5c,57,0,77,54,02f9,36cc,5,,
55601,05:56:01,1254.1457,7741.2358,0.00E+00,0,1,85,47,0be0,5c,57,0,77,54,02f8,36de,5,,
55602,05:56:02,1254.1457,7741.2358,0.00E+00,0,1,87,46,0bf4,5c,57,0,77,54,02f8,36de,5,,
55602,05:56:02,1254.1457,7741.2358,0.00E+00,0,1,86,46,0bf4,5c,57,0,77,55,02ff,36e9,5,,
55603,05:56:03,1254.1457,7741.2358,0.00E+00,0,1,86,45,0c44,5c,57,0,77,55,02ff,36e9,5,,
55603,05:56:03,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c44,5c,57,0,77,55,02fb,36e9,5,,
55604,05:56:04,1254.1457,7741.2358,0e1c,0,1,86,45,0c08,5c,57,0,77,55,02fb,36e9,5,,
55604,05:56:04,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c08,5c,57,0,77,55,02f9,36e6,5,,
55605,05:56:05,1254.1457,7741.2358,0.00E+00,0,1,87,46,0c08,5c,57,0,77,55,02f9,36e6,5,,
55605,05:56:05,1254.1457,7741.2358,0.00E+00,0,1,86,46,0c08,5c,57,0,77,55,02ea,36f1,5,,
55606,05:56:06,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c58,5c,57,0,77,55,02ea,36f1,5,,
55606,05:56:06,1254.1457,7741.2358,0.00E+00,0,1,85,45,0c00,5c,57,0,77,55,300,3600,5,,
55607,05:56:07,1254.1457,7741.2358,0.00E+00,0,1,88,46,0c00,5c,57,0,77,55,300,3600,5,,
55607,05:56:07,1254.1457,7741.2358,0.00E+00,0,1,85,46,0c00,5c,57,0,77,55,200,3600,5,,
55608,05:56:08,1254.1457,7741.2358,0.00E+00,0,1,85,44,0c00,5c,57,0,77,55,200,3600,5,,
55608,05:56:08,1254.1457,7741.2358,0e0c,0,1,86,44,0c00,5c,57,0,77,55,200,3600,5,,
55609,05:56:09,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c00,5c,57,0,77,55,200,3600,5,,
55609,05:56:09,1254.1457,7741.2358,0.00E+00,0,1,89,45,0c00,5c,57,0,77,55,300,3600,5,,
55610,05:56:10,1254.1457,7741.2358,0.00E+00,0,1,85,45,0c00,5c,57,0,77,55,300,3600,5,,
55610,05:56:10,1254.1457,7741.2358,0.00E+00,0,1,86,45,0c00,5c,57,0,77,55,300,3600,5,,
55611,05:56:11,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c00,5c,57,0,77,55,300,3600,5,,
55611,05:56:11,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c00,5c,57,0,77,55,300,3600,5,,
55612,05:56:12,1254.1457,7741.2358,0.00E+00,0,1,89,47,0b54,5c,57,0,77,55,300,36c6,5,,
55612,05:56:12,1254.1457,7741.2358,0.00E+00,0,1,85,47,0b54,5c,57,0,77,55,304,36d8,5,,
55613,05:56:13,1254.1457,7741.2358,0.00E+00,0,1,87,45,0bf4,5c,57,0,77,55,304,36d8,5,,
55613,05:56:13,1254.1457,7741.2358,0.00E+00,0,1,87,45,0bf4,5c,57,0,77,55,305,36e5,5,,
55614,05:56:14,1254.1457,7741.2358,0e1c,0,1,87,45,0bf4,5c,57,0,77,55,305,36e5,5,,
55614,05:56:14,1254.1457,7741.2358,0.00E+00,0,1,87,45,0bf4,5c,57,0,77,55,02fb,36d9,5,,
55615,05:56:15,1254.1457,7741.2358,0.00E+00,0,1,008a,44,0bf4,5c,57,0,77,55,02fb,36d9,5,,
55615,05:56:15,1254.1457,7741.2358,0.00E+00,0,1,88,44,0bf4,5c,57,0,77,55,302,36df,5,,
55616,05:56:16,1254.1457,7741.2358,0.00E+00,0,1,86,45,0c08,5c,57,0,77,55,302,36df,5,,
55616,05:56:16,1254.1457,7741.2358,0e2c,0,1,88,45,0c08,5c,57,0,77,55,02f4,36e6,5,,
55617,05:56:17,1254.1457,7741.2358,0.00E+00,0,1,86,44,0c08,5c,57,0,77,55,02f4,36e6,5,,
55617,05:56:17,1254.1457,7741.2358,0e0c,0,1,87,44,0c00,5c,57,0,77,55,200,3600,5,,
55618,05:56:18,1254.1457,7741.2358,0.00E+00,0,1,86,45,0c00,5c,57,0,77,55,200,3600,5,,
55618,05:56:18,1254.1457,7741.2358,0e1c,0,1,89,45,0c00,5c,57,0,77,55,200,3600,5,,
55619,05:56:19,1254.1457,7741.2358,0e1c,0,1,87,46,0c00,5c,57,0,77,55,200,3600,5,,
55619,05:56:19,1254.1457,7741.2358,0.00E+00,0,1,87,46,0c00,5c,57,0,77,55,300,3600,5,,
55620,05:56:20,1254.1457,7741.2358,0.00E+00,0,1,85,45,0c00,5c,57,0,77,55,300,3600,5,,
55620,05:56:20,1254.1457,7741.2358,0.00E+00,0,1,89,45,0c00,5c,57,0,77,55,200,3600,5,,
55621,05:56:21,1254.1457,7741.2358,0.00E+00,0,1,87,47,0b00,5c,57,0,77,55,200,3600,5,,
55621,05:56:21,1254.1457,7741.2358,0.00E+00,0,1,87,47,0b00,5c,57,0,77,56,200,3600,5,,
55622,05:56:22,1254.1457,7741.2358,0.00E+00,0,1,008a,46,0c00,5c,57,0,77,56,200,3600,5,,
55622,05:56:22,1254.1457,7741.2358,0e1c,0,1,86,46,0c00,5c,57,0,77,56,300,3600,5,,
55623,05:56:23,1254.1457,7741.2358,0.00E+00,0,1,89,46,0b54,5c,57,0,77,56,309,36ee,5,,
55623,05:56:23,1254.1457,7741.2358,0.00E+00,0,1,87,46,0b54,5c,57,0,77,56,305,36df,5,,
55624,05:56:24,1254.1457,7741.2358,0.00E+00,0,1,89,46,0c80,5c,57,0,77,56,305,36df,5,,
55624,05:56:24,1254.1457,7741.2358,0e2c,0,1,86,46,0c80,5c,57,0,77,55,307,36f1,5,,
55625,05:56:25,1254.1457,7741.2358,0.00E+00,0,1,87,46,0bcc,5c,57,0,77,55,307,36f1,5,,
55625,05:56:25,1254.1457,7741.2358,0.00E+00,0,1,87,46,0bcc,5c,57,0,77,56,02fd,36d4,5,,
55626,05:56:26,1254.1457,7741.2358,0e0c,0,1,88,45,0c6c,5c,57,0,77,56,02fd,36d4,5,,
55626,05:56:26,1254.1457,7741.2358,0.00E+00,0,1,89,45,0c6c,5c,57,0,77,56,313,36d2,5,,
55627,05:56:27,1254.1457,7741.2358,0.00E+00,0,1,87,45,0bb8,5c,57,0,77,56,313,36d2,5,,
55627,05:56:27,1254.1457,7741.2358,0e2c,0,1,87,45,0bb8,5c,57,0,77,56,030b,36e2,5,,
55628,05:56:28,1254.1457,7741.2358,0.00E+00,0,1,86,45,0c80,5c,57,0,77,56,030b,36e2,5,,
55628,05:56:28,1254.1457,7741.2358,0e1c,0,1,89,45,0c00,5c,57,0,77,56,300,3600,5,,
55629,05:56:29,1254.1457,7741.2358,0.00E+00,0,1,87,46,0b00,5c,57,0,77,56,300,3600,5,,
55629,05:56:29,1254.1457,7741.2358,0.00E+00,0,1,89,46,0b00,5c,57,0,77,56,200,3600,5,,
55630,05:56:30,1254.1457,7741.2358,0.00E+00,0,1,008a,46,0c00,5c,57,0,77,56,200,3600,5,,
55630,05:56:30,1254.1457,7741.2358,0.00E+00,0,1,87,46,0c00,5c,57,0,77,56,200,3600,5,,
55631,05:56:31,1254.1457,7741.2358,0.00E+00,0,1,87,46,0b00,5c,57,0,77,56,200,3600,5,,
55631,05:56:31,1254.1457,7741.2358,0.00E+00,0,1,88,46,0b00,5c,57,0,77,56,300,3600,5,,
55632,05:56:32,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c00,5c,57,0,77,56,300,3600,5,,
55632,05:56:32,1254.1457,7741.2358,0e0c,0,1,87,45,0c00,5c,57,0,77,56,300,3600,5,,
55633,05:56:33,1254.1457,7741.2358,0e2c,0,1,88,44,0b00,5c,57,0,77,56,300,3600,5,,
55633,05:56:33,1254.1457,7741.2358,0.00E+00,0,1,89,44,0b00,5c,57,0,77,56,200,3600,5,,
55634,05:56:34,1254.1457,7741.2358,0.00E+00,0,1,89,46,0c44,5c,57,0,77,56,02fd,36e0,5,,
55634,05:56:34,1254.1457,7741.2358,0.00E+00,0,1,87,46,0c44,5c,57,0,77,56,02f4,36f9,5,,
55635,05:56:35,1254.1457,7741.2358,0e1c,0,1,87,46,0c30,5c,57,0,77,56,02f4,36f9,5,,
55635,05:56:35,1254.1457,7741.2358,0.00E+00,0,1,86,46,0c30,5c,57,0,77,56,02ec,36dd,5,,
55636,05:56:36,1254.1457,7741.2358,0.00E+00,0,1,87,46,0c44,5c,57,0,77,56,02ec,36dd,5,,
55636,05:56:36,1254.1457,7741.2358,0.00E+00,0,1,89,46,0c44,5c,57,0,77,56,307,36e8,5,,
55637,05:56:37,1254.1457,7741.2358,0e1c,0,1,89,47,0be0,5c,57,0,77,56,307,36e8,5,,
55637,05:56:37,1254.1457,7741.2358,0.00E+00,0,1,86,47,0be0,5c,57,0,77,56,02f3,36e9,5,,
55638,05:56:38,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c6c,5c,57,0,77,56,02f3,36e9,5,,
55638,05:56:38,1254.1457,7741.2358,0.00E+00,0,1,86,45,0c6c,5c,57,0,77,56,02fd,36e4,5,,
55639,05:56:39,1254.1457,7741.2358,0.00E+00,0,1,88,45,0c1c,5c,57,0,77,56,02fd,36e4,5,,
55639,05:56:39,1254.1457,7741.2358,0e1c,0,1,89,45,0c00,5c,57,0,77,57,200,3600,5,,
55640,05:56:40,1254.1457,7741.2358,0.00E+00,0,1,86,46,0c00,5c,57,0,77,57,200,3600,5,,
55640,05:56:40,1254.1457,7741.2358,0.00E+00,0,1,86,46,0c00,5c,57,0,77,57,200,3600,5,,
55641,05:56:41,1254.1457,7741.2358,0.00E+00,0,1,86,44,0c00,5c,57,0,77,57,200,3600,5,,
55641,05:56:41,1254.1457,7741.2358,0e0c,0,1,87,44,0c00,5c,57,0,77,57,200,3600,5,,
55642,05:56:42,1254.1457,7741.2358,0e0c,0,1,89,46,0b00,5c,57,0,77,57,200,3600,5,,
55642,05:56:42,1254.1457,7741.2358,0.00E+00,0,1,86,46,0b00,5c,57,0,77,57,300,3600,5,,
55643,05:56:43,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c00,5c,57,0,77,57,300,3600,5,,
55643,05:56:43,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c00,5c,57,0,77,57,300,3600,5,,
55644,05:56:44,1254.1457,7741.2358,0.00E+00,0,1,89,46,0b00,5c,57,0,77,57,300,3600,5,,
55644,05:56:44,1254.1457,7741.2358,0.00E+00,0,1,88,46,0b00,5c,57,0,77,56,200,3600,5,,
55645,05:56:45,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c08,5c,57,0,77,56,02f9,36d2,5,,
55645,05:56:45,1254.1457,7741.2358,0.00E+00,0,1,88,45,0c08,5c,57,0,77,57,300,36cc,5,,
55646,05:56:46,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c08,5c,57,0,77,57,300,36cc,5,,
55646,05:56:46,1254.1457,7741.2358,0e0c,0,1,88,45,0c08,5c,57,0,77,57,310,36e8,5,,
55647,05:56:47,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c08,5c,57,0,77,57,310,36e8,5,,
55647,05:56:47,1254.1457,7741.2358,0.00E+00,0,1,88,45,0c08,5c,57,0,77,57,02ef,36da,5,,
55648,05:56:48,1254.1457,7741.2358,0e0c,0,1,87,46,0be0,5c,57,0,77,57,02ef,36da,5,,
55648,05:56:48,1254.1457,7741.2358,0.00E+00,0,1,008a,46,0be0,5c,57,0,77,57,02f6,36d1,5,,
55649,05:56:49,1254.1457,7741.2358,0.00E+00,0,1,88,47,0bf4,5c,57,0,77,57,02f6,36d1,5,,
55649,05:56:49,1254.1457,7741.2358,0.00E+00,0,1,87,47,0bf4,5c,57,0,77,57,02ff,36eb,5,,
55650,05:56:50,1254.1457,7741.2358,0e1c,0,1,86,45,0c08,5c,57,0,77,57,02ff,36eb,5,,
55650,05:56:50,1254.1457,7741.2358,0e0c,0,1,87,45,0c00,5c,57,0,77,57,200,3600,5,,
55651,05:56:51,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c00,5c,57,0,77,57,200,3600,5,,
55651,05:56:51,1254.1457,7741.2358,0.00E+00,0,1,89,45,0c00,5c,57,0,77,57,200,3600,5,,
55652,05:56:52,1254.1457,7741.2358,0e0c,0,1,88,46,0b00,5c,57,0,77,57,200,3600,5,,
55652,05:56:52,1254.1457,7741.2358,0e1c,0,1,89,46,0b00,5c,57,0,77,57,200,3600,5,,
55653,05:56:53,1254.1457,7741.2358,0.00E+00,0,1,88,45,0c00,5c,57,0,77,57,200,3600,5,,
55653,05:56:53,1254.1457,7741.2358,0e0c,0,1,89,45,0c00,5c,57,0,77,57,200,3600,5,,
55654,05:56:54,1254.1457,7741.2358,0.00E+00,0,1,88,46,0b00,5c,57,0,77,57,200,3600,5,,
55654,05:56:54,1254.1457,7741.2358,0.00E+00,0,1,88,46,0b00,5c,57,0,77,57,200,3600,5,,
55655,05:56:55,1254.1457,7741.2358,0.00E+00,0,1,88,46,0c00,5c,57,0,77,57,200,3600,5,,
55655,05:56:55,1254.1457,7741.2358,0.00E+00,0,1,87,46,0c00,5c,57,0,77,57,200,3600,5,,
55656,05:56:56,1254.1457,7741.2358,0.00E+00,0,1,86,45,0ba4,5c,57,0,77,57,02f8,36d5,5,,
55656,05:56:56,1254.1457,7741.2358,0.00E+00,0,1,87,45,0ba4,5c,57,0,77,57,02f6,36be,5,,
55657,05:56:57,1254.1457,7741.2358,0.00E+00,0,1,89,46,0c58,5c,57,0,77,57,02f6,36be,5,,
55657,05:56:57,1254.1457,7741.2358,0.00E+00,0,1,008a,46,0c58,5c,57,0,77,57,02f9,36ca,5,,
55658,05:56:58,1254.1457,7741.2358,0.00E+00,0,1,87,45,0bf4,5c,57,0,77,57,02f9,36ca,5,,
55658,05:56:58,1254.1457,7741.2358,0.00E+00,0,1,87,45,0bf4,5c,57,0,77,57,304,36e0,5,,
55659,05:56:59,1254.1457,7741.2358,0e0c,0,1,88,46,0c6c,5c,57,0,77,57,304,36e0,5,,
55659,05:56:59,1254.1457,7741.2358,0.00E+00,0,1,87,46,0c6c,5c,57,0,77,57,02fb,36cc,5,,
55700,05:57:00,1254.1457,7741.2358,0.00E+00,0,1,88,45,0bb8,5c,57,0,77,57,02fb,36cc,5,,
55700,05:57:00,1254.1457,7741.2358,0.00E+00,0,1,89,45,0bb8,5c,57,0,77,58,309,36e2,5,,
55701,05:57:01,1254.1457,7741.2358,0.00E+00,0,1,87,45,0ca8,5c,57,0,77,58,309,36e2,5,,
55701,05:57:01,1254.1457,7741.2358,0.00E+00,0,1,87,45,0c00,5c,57,0,77,58,300,3600,5,,
55702,05:57:02,1254.1457,7741.2358,0e0c,0,1,89,46,0b00,5c,57,0,77,58,300,3600,5,,
55702,05:57:02,1254.1458,7741.2358,0.00E+00,0,1,008a,46,0b00,5c,57,0,77,57,200,3600,5,,
55703,05:57:03,1254.1458,7741.2358,0.00E+00,0,1,89,46,0c00,5c,57,0,77,57,200,3600,5,,
55703,05:57:03,1254.1458,7741.2358,0.00E+00,0,1,89,46,0c00,5c,57,0,77,58,200,3600,5,,
55704,05:57:04,1254.1458,7741.2358,0.00E+00,0,1,87,47,0b00,5c,57,0,77,58,200,3600,5,,
55704,05:57:04,1254.1458,7741.2358,0.00E+00,0,1,008a,47,0b00,5c,57,0,77,58,200,3600,5,,
55705,05:57:05,1254.1458,7741.2358,0e1c,0,1,86,45,0c00,5c,57,0,77,58,200,3600,5,,
55705,05:57:05,1254.1458,7741.2358,0.00E+00,0,1,87,45,0c00,5c,57,0,77,58,200,3600,5,,
55706,05:57:06,1254.1458,7741.2358,0.00E+00,0,1,88,46,0c00,5c,57,0,77,58,200,3600,5,,
55706,05:57:06,1254.1458,7741.2358,0e0c,0,1,008a,46,0c00,5c,57,0,77,58,300,3600,5,,
55707,05:57:07,1254.1458,7741.2358,0.00E+00,0,1,86,46,0c80,5c,57,0,77,58,307,36ec,5,,
55707,05:57:07,1254.1458,7741.2358,0e0c,0,1,87,46,0c80,5c,57,0,77,58,02ff,36f4,5,,
55708,05:57:08,1254.1458,7741.2358,0.00E+00,0,1,89,47,0bf4,5c,57,0,77,58,02ff,36f4,5,,
55708,05:57:08,1254.1458,7741.2358,0.00E+00,0,1,87,47,0bf4,5c,57,0,77,58,02ee,36dd,5,,
55709,05:57:09,1254.1458,7741.2358,0.00E+00,0,1,008b,47,0c08,5c,57,0,77,58,02ee,36dd,5,,
55709,05:57:09,1254.1458,7741.2358,0e0c,0,1,88,47,0c08,5c,57,0,77,58,02ff,36e6,5,,
55710,05:57:10,1254.1458,7741.2358,0.00E+00,0,1,87,45,0c58,5c,57,0,77,58,02ff,36e6,5,,
