Time (GMT),Time,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
224,00:02:24,0.00E+00,0,1,00b1,59,0d0c,5a,57,0,60,4e,030b,3784,5
225,00:02:25,0.00E+00,0,1,00b0,59,0d0c,5a,57,0,60,4e,031c,37ab,5
225,00:02:25,0.00E+00,0,1,00b0,57,0dac,5a,57,0,60,4e,031c,37ab,5
226,00:02:26,0e1c,0,1,00b1,57,0dac,5a,57,0,60,4e,315,378c,5
226,00:02:26,0.00E+00,0,1,00b0,56,0cf8,5a,57,0,60,4e,315,378c,5
227,00:02:27,0e1c,0,1,00b0,56,0cf8,5a,57,0,60,4e,030e,3775,5
227,00:02:27,0.00E+00,0,1,00b0,58,0d34,5a,57,0,60,4e,030e,3775,5
228,00:02:28,0e2c,0,1,00af,58,0d34,5a,57,0,60,4e,313,378d,5
228,00:02:28,0e1c,0,1,00ae,57,0d5c,5a,57,0,60,4e,313,378d,5
229,00:02:29,0e1c,0,1,00ae,57,0d5c,5a,57,0,60,4e,031c,37a5,5
229,00:02:29,0e1c,0,1,00af,57,0d5c,5a,57,0,60,4e,031c,37a5,5
230,00:02:30,0.00E+00,0,1,00ae,57,0d5c,5a,57,0,60,4e,030e,3799,5
230,00:02:30,0.00E+00,0,1,00af,55,0d34,5a,57,0,60,4e,030e,3799,5
231,00:02:31,0.00E+00,0,1,00ae,55,0d00,5a,57,0,60,4e,300,3700,5
231,00:02:31,0.00E+00,0,1,00af,56,0d00,5a,57,0,60,4e,300,3700,5
232,00:02:32,0e1c,0,1,00ae,56,0d00,5a,57,0,60,4e,300,3700,5
232,00:02:32,0e1c,0,1,00b0,58,0c00,5a,57,0,60,4e,300,3700,5
233,00:02:33,0.00E+00,0,1,00b0,58,0c00,5a,57,0,60,4e,300,3700,5
233,00:02:33,0e1c,0,1,00af,58,0d00,5a,57,0,60,4e,300,3700,5
234,00:02:34,0.00E+00,0,1,00ae,58,0d00,5a,57,0,60,4e,300,3700,5
234,00:02:34,0.00E+00,0,1,00ae,56,0d00,5a,57,0,60,4e,300,3700,5
235,00:02:35,0.00E+00,0,1,00af,56,0d00,5a,57,0,60,4e,300,3700,5
235,00:02:35,0e1c,0,1,00b0,58,0d00,5a,57,0,60,4e,300,3700,5
236,00:02:36,0.00E+00,0,1,00af,58,0d00,5a,57,0,60,4e,300,3700,5
236,00:02:36,0.00E+00,0,1,00ad,57,0d00,5a,57,0,60,4e,300,3700,5
237,00:02:37,0.00E+00,0,1,00ad,57,0d00,5a,57,0,60,4f,300,3700,5
237,00:02:37,0e1c,0,1,00af,57,0d00,5a,57,0,60,4f,300,3700,5
238,00:02:38,0e2c,0,1,00ae,57,0d0c,5a,57,0,60,4e,031c,3791,5
238,00:02:38,0.00E+00,0,1,00ae,57,0d84,5a,57,0,60,4e,031c,3791,5
239,00:02:39,0e2c,0,1,00ad,57,0d84,5a,57,0,61,4e,313,3770,5
239,00:02:39,0e0c,0,1,00ae,57,0cbc,5a,57,0,61,4e,313,3770,5
240,00:02:40,0.00E+00,0,1,00af,57,0cbc,5a,57,0,61,4e,315,3782,5
240,00:02:40,0.00E+00,0,1,00af,56,0d48,5a,57,0,61,4e,315,3782,5
241,00:02:41,0.00E+00,0,1,00ad,56,0d48,5a,57,0,61,4e,304,3784,5
241,00:02:41,0e1c,0,1,00b0,58,0c94,5a,57,0,61,4e,304,3784,5
242,00:02:42,0e4c,0,1,00af,58,0c94,5a,57,0,61,4f,313,3798,5
242,00:02:42,0.00E+00,0,1,00ae,57,0d20,5a,57,0,61,4f,313,3798,5
243,00:02:43,0.00E+00,0,1,00ae,57,0d20,5a,57,0,61,4e,315,37a0,5
243,00:02:43,0.00E+00,0,1,00ae,56,0d48,5a,57,0,61,4e,315,37a0,5
244,00:02:44,0.00E+00,0,1,00ad,56,0d48,5a,57,0,61,4e,030c,379f,5
244,00:02:44,0.00E+00,0,1,00af,58,0cf8,5a,57,0,61,4e,030c,379f,5
245,00:02:45,0.00E+00,0,1,00ad,58,0c00,5a,57,0,61,4e,300,3700,5
245,00:02:45,0.00E+00,0,1,00ac,56,0d00,5a,57,0,61,4e,300,3700,5
246,00:02:46,0.00E+00,0,1,00ae,56,0d00,5a,57,0,61,4e,300,3700,5
246,00:02:46,0.00E+00,0,1,00ad,58,0d00,5a,57,0,61,4e,300,3700,5
247,00:02:47,0.00E+00,0,1,00ae,58,0d00,5a,57,0,61,4f,300,3700,5
247,00:02:47,0.00E+00,0,1,00ad,55,0c00,5a,57,0,61,4f,300,3700,5
248,00:02:48,0.00E+00,0,1,00ae,55,0c00,5a,57,0,61,4f,300,3700,5
248,00:02:48,0.00E+00,0,1,00ae,57,0d00,5a,57,0,61,4f,300,3700,5
249,00:02:49,0e2c,0,1,00ab,57,0d00,5a,57,0,61,4f,300,3700,5
249,00:02:49,0e1c,0,1,00ad,56,0d00,5a,57,0,61,4f,300,3700,5
250,00:02:50,0.00E+00,0,1,00ac,56,0d00,5a,57,0,61,4f,300,3700,5
250,00:02:50,0e2c,0,1,00ad,56,0c00,5a,57,0,61,4f,300,3700,5
251,00:02:51,0.00E+00,0,1,00aa,56,0c00,5a,57,0,61,4f,300,3700,5
251,00:02:51,0.00E+00,0,1,00ac,56,0d00,5a,57,0,61,4f,300,3700,5
252,00:02:52,0.00E+00,0,1,00ac,56,0dc0,5a,57,0,61,4f,031f,3780,5
252,00:02:52,0.00E+00,0,1,00ab,55,0d0c,5a,57,0,61,4f,031f,3780,5
253,00:02:53,0e1c,0,1,00ac,55,0d0c,5a,57,0,61,4f,309,3784,5
253,00:02:53,0.00E+00,0,1,00ac,56,0dac,5a,57,0,61,4f,309,3784,5
254,00:02:54,0.00E+00,0,1,00ac,56,0dac,5a,57,0,61,4f,310,3777,5
254,00:02:54,0.00E+00,0,1,00ac,55,0d20,5a,57,0,61,4f,310,3777,5
255,00:02:55,0.00E+00,0,1,00ab,55,0d20,5a,57,0,61,4f,030b,3797,5
255,00:02:55,0.00E+00,0,1,00ac,55,0d48,5a,57,0,61,4f,030b,3797,5
256,00:02:56,0e0c,0,1,00ac,55,0d48,5a,57,0,61,4f,307,37ad,5
256,00:02:56,0.00E+00,0,1,00ac,55,0d34,5a,57,0,61,4f,307,37ad,5
257,00:02:57,0.00E+00,0,1,00ac,55,0d34,5a,57,0,61,4f,315,3796,5
257,00:02:57,0.00E+00,0,1,00ad,56,0d48,5a,57,0,61,4f,315,3796,5
258,00:02:58,0.00E+00,0,1,00ac,56,0d48,5a,57,0,61,4f,315,378e,5
258,00:02:58,0.00E+00,0,1,00ac,56,0cd0,5a,57,0,61,4f,315,378e,5
259,00:02:59,0.00E+00,0,1,00ad,56,0c00,5a,57,0,62,4f,300,3700,5
259,00:02:59,0.00E+00,0,1,00ad,56,0d00,5a,57,0,62,4f,300,3700,5
300,00:03:00,0.00E+00,0,1,00ab,56,0d00,5a,57,0,62,4f,300,3700,5
300,00:03:00,0.00E+00,0,1,00ac,56,0d00,5a,57,0,62,4f,300,3700,5
301,00:03:01,0e1c,0,1,00ad,56,0d00,5a,57,0,62,4f,300,3700,5
301,00:03:01,0e2c,0,1,00ad,56,0d00,5a,57,0,62,4f,300,3700,5
302,00:03:02,0.00E+00,0,1,00aa,56,0d00,5a,57,0,62,4f,300,3700,5
302,00:03:02,0.00E+00,0,1,00ac,56,0d00,5a,57,0,62,4f,300,3700,5
303,00:03:03,0e1c,0,1,00ad,56,0d00,5a,57,0,62,4f,300,3700,5
303,00:03:03,0.00E+00,0,1,00ad,56,0d00,5a,57,0,62,4f,300,3700,5
304,00:03:04,0e1c,0,1,00ac,56,0d00,5a,57,0,62,4f,300,3700,5
304,00:03:04,0.00E+00,0,1,00a9,54,0d00,5a,57,0,62,4f,300,3700,5
305,00:03:05,0.00E+00,0,1,00ac,54,0d00,5a,57,0,62,4f,300,3700,5
305,00:03:05,0.00E+00,0,1,00a9,54,0c00,5a,57,0,62,4f,300,3700,5
306,00:03:06,0.00E+00,0,1,00ab,54,0cf8,5a,57,0,62,4f,316,3782,5
306,00:03:06,0.00E+00,0,1,00ab,54,0d70,5a,57,0,62,4f,316,3782,5
307,00:03:07,0.00E+00,0,1,00ac,54,0d70,5a,57,0,62,4f,030c,3780,5
307,00:03:07,0.00E+00,0,1,00ab,55,0d0c,5a,57,0,62,4f,030c,3780,5
308,00:03:08,0.00E+00,0,1,00ac,55,0d0c,5a,57,0,62,4f,305,3790,5
308,00:03:08,0.00E+00,0,1,00ab,54,0d48,5a,57,0,62,4f,305,3790,5
309,00:03:09,0e1c,0,1,00ab,54,0d48,5a,57,0,62,4f,030c,378a,5
309,00:03:09,0.00E+00,0,1,00aa,55,0d48,5a,57,0,62,4f,030c,378a,5
310,00:03:10,0e2c,0,1,00a9,55,0d48,5a,57,0,62,4f,309,37b5,5
310,00:03:10,0.00E+00,0,1,00ac,56,0d5c,5a,57,0,62,4f,309,37b5,5
311,00:03:11,0.00E+00,0,1,00a8,56,0d5c,5a,57,0,62,4f,313,3796,5
311,00:03:11,0.00E+00,0,1,00a9,55,0d20,5a,57,0,62,4f,313,3796,5
312,00:03:12,0.00E+00,0,1,00ab,55,0d20,5a,57,0,62,4f,031a,378e,5
312,00:03:12,0.00E+00,0,1,00ac,56,0d20,5a,57,0,62,4f,031a,378e,5
313,00:03:13,0.00E+00,0,1,00aa,56,0d00,5a,57,0,62,4f,300,3700,5
313,00:03:13,0.00E+00,0,1,00a9,54,0d00,5a,57,0,62,4f,300,3700,5
314,00:03:14,0.00E+00,0,1,00aa,54,0d00,5a,57,0,62,4f,300,3700,5
314,00:03:14,0.00E+00,0,1,00a8,54,0d00,5a,57,0,62,4f,300,3700,5
315,00:03:15,0.00E+00,0,1,00ab,54,0d00,5a,57,0,62,4f,300,3700,5
315,00:03:15,0.00E+00,0,1,00ab,56,0d00,5a,57,0,62,4f,300,3700,5
316,00:03:16,0.00E+00,0,1,00a8,56,0d00,5a,57,0,62,4f,200,3700,5
316,00:03:16,0.00E+00,0,1,00a9,54,0d00,5a,57,0,62,4f,200,3700,5
317,00:03:17,0.00E+00,0,1,00ab,54,0d00,5a,57,0,62,4f,300,3700,5
317,00:03:17,0.00E+00,0,1,00ac,56,0d00,5a,57,0,62,4f,300,3700,5
318,00:03:18,0e1c,0,1,00ab,56,0d00,5a,57,0,62,4f,300,3700,5
318,00:03:18,0.00E+00,0,1,00aa,56,0d00,5a,57,0,62,4f,300,3700,5
319,00:03:19,0.00E+00,0,1,00a9,56,0d00,5a,57,0,63,4f,300,3700,5
319,00:03:19,0.00E+00,0,1,00ab,56,0d00,5a,57,0,63,4f,300,3700,5
320,00:03:20,0e4c,0,1,00a8,56,0d5c,5a,57,0,63,4f,326,3775,5
320,00:03:20,0.00E+00,0,1,00aa,55,0ce4,5a,57,0,63,4f,326,3775,5
321,00:03:21,0e1c,0,1,00a8,55,0ce4,5a,57,0,63,4f,310,3773,5
321,00:03:21,0.00E+00,0,1,00ac,56,0d70,5a,57,0,63,4f,310,3773,5
322,00:03:22,0.00E+00,0,1,00aa,56,0d70,5a,57,0,63,4f,315,3786,5
322,00:03:22,0.00E+00,0,1,00a9,56,0d0c,5b,57,0,63,4f,315,3786,5
323,00:03:23,0.00E+00,0,1,00a9,56,0d0c,5b,57,0,63,4f,311,3793,5
323,00:03:23,0e0c,0,1,00aa,55,0d70,5a,57,0,63,4f,311,3793,5
324,00:03:24,0.00E+00,0,1,00ac,55,0d70,5a,57,0,63,50,030e,376c,5
324,00:03:24,0.00E+00,0,1,00ac,56,0d48,5a,57,0,63,50,030e,376c,5
325,00:03:25,0e1c,0,1,00ac,56,0d48,5a,57,0,63,4f,309,376d,5
325,00:03:25,0e2c,0,1,00ab,54,0dac,5a,57,0,63,4f,309,376d,5
326,00:03:26,0e1c,0,1,00a8,54,0dac,5a,57,0,63,4f,030b,3779,5
326,00:03:26,0.00E+00,0,1,00a9,54,0d20,5a,57,0,63,4f,030b,3779,5
327,00:03:27,0.00E+00,0,1,00aa,54,0d00,5a,57,0,63,4f,300,3700,5
327,00:03:27,0.00E+00,0,1,00a8,54,0d00,5a,57,0,63,4f,300,3700,5
328,00:03:28,0.00E+00,0,1,00ac,54,0d00,5a,57,0,63,4f,300,3700,5
328,00:03:28,0.00E+00,0,1,00ac,56,0d00,5a,57,0,63,4f,300,3700,5
329,00:03:29,0.00E+00,0,1,00ab,56,0d00,5a,57,0,63,4f,300,3700,5
329,00:03:29,0.00E+00,0,1,00ab,56,0d00,5a,57,0,63,4f,300,3700,5
330,00:03:30,0.00E+00,0,1,00aa,56,0d00,5a,57,0,63,4f,300,3700,5
330,00:03:30,0e1c,0,1,00a9,54,0d00,5a,57,0,63,4f,300,3700,5
331,00:03:31,0.00E+00,0,1,00ab,54,0d00,5a,57,0,63,4f,300,3700,5
331,00:03:31,0e1c,0,1,00aa,56,0d00,5a,57,0,63,4f,300,3700,5
332,00:03:32,0.00E+00,0,1,00aa,56,0d00,5a,57,0,63,4f,300,3700,5
332,00:03:32,0.00E+00,0,1,00ac,55,0d00,5a,57,0,63,4f,300,3700,5
333,00:03:33,0e2c,0,1,00a9,55,0d00,5a,57,0,63,4f,300,3700,5
333,00:03:33,0.00E+00,0,1,00a8,54,0d00,5a,57,0,63,4f,300,3700,5
334,00:03:34,0e1c,0,1,00a9,54,0d5c,5a,57,0,63,50,311,3773,5
334,00:03:34,0e1c,0,1,00ab,55,0dac,5a,57,0,63,50,311,3773,5
335,00:03:35,0.00E+00,0,1,00a9,55,0dac,5a,57,0,63,50,02ff,3732,5
335,00:03:35,0.00E+00,0,1,00ac,56,0c44,5a,57,0,63,50,02ff,3732,5
336,00:03:36,0.00E+00,0,1,00aa,56,0c44,5a,57,0,63,50,030b,3742,5
336,00:03:36,0.00E+00,0,1,00a9,54,0d5c,5a,57,0,63,50,030b,3742,5
337,00:03:37,0.00E+00,0,1,00a8,54,0d5c,5a,57,0,63,50,031d,371f,5
337,00:03:37,0.00E+00,0,1,00aa,56,0ce4,5a,57,0,63,50,031d,371f,5
338,00:03:38,0.00E+00,0,1,00ac,56,0ce4,5a,57,0,63,50,313,3723,5
338,00:03:38,0.00E+00,0,1,00aa,54,0d48,5a,57,0,63,50,313,3723,5
339,00:03:39,0.00E+00,0,1,00ac,54,0d48,5a,57,0,63,50,309,3743,5
339,00:03:39,0e2c,0,1,00aa,56,0d20,5a,57,0,63,50,309,3743,5
340,00:03:40,0.00E+00,0,1,00ab,56,0d20,5a,57,0,63,50,310,3746,5
340,00:03:40,0.00E+00,0,1,00a9,55,0d20,5a,57,0,63,50,310,3746,5
341,00:03:41,0.00E+00,0,1,00aa,55,0d00,5a,57,0,64,50,300,3700,5
341,00:03:41,0.00E+00,0,1,00a8,54,0c00,5a,57,0,64,50,300,3700,5
342,00:03:42,0.00E+00,0,1,00a9,54,0c00,5a,57,0,64,50,300,3700,5
342,00:03:42,0.00E+00,0,1,00ac,55,0d00,5a,57,0,64,50,300,3700,5
343,00:03:43,0.00E+00,0,1,00a9,55,0d00,5a,57,0,64,50,300,3700,5
343,00:03:43,0.00E+00,0,1,00ab,55,0c00,5a,57,0,64,50,300,3700,5
344,00:03:44,0e2c,0,1,00a8,55,0c00,5a,57,0,64,50,300,3700,5
344,00:03:44,0.00E+00,0,1,00ab,56,0c00,5b,57,0,64,50,300,3700,5
345,00:03:45,0.00E+00,0,1,00a8,56,0c00,5b,57,0,64,50,300,3700,5
345,00:03:45,0e0c,0,1,00ac,56,0c00,5a,57,0,64,50,300,3700,5
346,00:03:46,0.00E+00,0,1,00a8,56,0c00,5a,57,0,64,50,300,3700,5
346,00:03:46,0e2c,0,1,00a9,54,0d00,5a,57,0,64,50,300,3700,5
347,00:03:47,0.00E+00,0,1,00a8,54,0d00,5a,57,0,64,50,300,3700,5
347,00:03:47,0.00E+00,0,1,00a9,54,0d00,5a,57,0,64,50,300,3700,5
348,00:03:48,0.00E+00,0,1,00a8,54,0d70,5a,57,0,64,50,031c,3738,5
348,00:03:48,0.00E+00,0,1,00a7,54,0cd0,5a,57,0,64,50,031c,3738,5
349,00:03:49,0e0c,0,1,00ab,54,0cd0,5a,57,0,64,50,311,3727,5
349,00:03:49,0e1c,0,1,00a7,53,0dac,5a,57,0,64,50,311,3727,5
350,00:03:50,0.00E+00,0,1,00a8,53,0dac,5a,57,0,64,50,313,372d,5
350,00:03:50,0.00E+00,0,1,00a8,54,0cf8,5b,57,0,64,50,313,372d,5
351,00:03:51,0.00E+00,0,1,00a9,54,0cf8,5b,57,0,64,50,030c,3722,5
351,00:03:51,0e1c,0,1,00a8,54,0d5c,5b,57,0,64,50,030c,3722,5
352,00:03:52,0.00E+00,0,1,00a8,54,0d5c,5b,57,0,64,50,309,3735,5
352,00:03:52,0e2c,0,1,00a9,55,0d20,5b,57,0,64,50,309,3735,5
353,00:03:53,0e2c,0,1,00a8,55,0d20,5b,57,0,64,50,304,3751,5
353,00:03:53,0.00E+00,0,1,00a9,54,0d84,5a,57,0,64,50,304,3751,5
354,00:03:54,0e1c,0,1,00ab,54,0d84,5a,57,0,64,50,030b,3746,5
354,00:03:54,0.00E+00,0,1,00a8,53,0d34,5a,57,0,64,50,030b,3746,5
355,00:03:55,0.00E+00,0,1,00aa,53,0d00,5a,57,0,64,50,300,3700,5
355,00:03:55,0e2c,0,1,00a9,54,0d00,5a,57,0,64,50,300,3700,5
356,00:03:56,0.00E+00,0,1,00a6,54,0d00,5a,57,0,64,50,300,3700,5
356,00:03:56,0.00E+00,0,1,00aa,55,0d00,5b,57,0,64,50,300,3700,5
357,00:03:57,0.00E+00,0,1,00a8,55,0d00,5b,57,0,64,50,300,3700,5
357,00:03:57,0.00E+00,0,1,00a8,55,0d00,5b,57,0,64,50,300,3700,5
358,00:03:58,0.00E+00,0,1,00a9,55,0d00,5b,57,0,64,50,300,3700,5
358,00:03:58,0.00E+00,0,1,00a8,53,0c00,5b,57,0,64,50,300,3700,5
359,00:03:59,0.00E+00,0,1,00a7,53,0c00,5b,57,0,64,50,300,3700,5
359,00:03:59,0.00E+00,0,1,00a7,54,0c00,5b,57,0,64,50,300,3700,5
400,00:04:00,0e2c,0,1,00a7,54,0c00,5b,57,0,64,50,300,3700,5
400,00:04:00,0.00E+00,0,1,00a7,54,0d00,5b,57,0,64,50,300,3700,5
401,00:04:01,0.00E+00,0,1,00a7,54,0d00,5b,57,0,65,50,200,3700,5
401,00:04:01,0.00E+00,0,1,00aa,55,0c00,5a,57,0,65,50,200,3700,5
402,00:04:02,0.00E+00,0,1,00a9,55,0cbc,5a,57,0,65,50,316,3734,5
402,00:04:02,0e2c,0,1,00a7,53,0d98,5a,57,0,65,50,316,3734,5
403,00:04:03,0.00E+00,0,1,00a7,53,0d98,5a,57,0,65,50,311,3744,5
403,00:04:03,0.00E+00,0,1,00a7,54,0d34,5a,57,0,65,50,311,3744,5
404,00:04:04,0.00E+00,0,1,00a7,54,0d34,5a,57,0,65,50,318,3724,5
404,00:04:04,0.00E+00,0,1,00a7,54,0d48,5b,57,0,65,50,318,3724,5
405,00:04:05,0.00E+00,0,1,00a8,54,0d48,5b,57,0,65,50,031a,3722,5
405,00:04:05,0e1c,0,1,00a8,54,0d0c,5b,57,0,65,50,031a,3722,5
406,00:04:06,0e2c,0,1,00a7,54,0d0c,5b,57,0,65,50,313,3734,5
406,00:04:06,0.00E+00,0,1,00a7,53,0d70,5a,57,0,65,50,313,3734,5
407,00:04:07,0e1c,0,1,00a6,53,0d70,5a,57,0,65,50,030e,372a,5
407,00:04:07,0.00E+00,0,1,00a7,53,0cf8,5b,57,0,65,50,030e,372a,5
408,00:04:08,0.00E+00,0,1,00a7,53,0cf8,5b,57,0,65,50,310,3746,5
408,00:04:08,0e2c,0,1,00a8,53,0d98,5a,57,0,65,50,310,3746,5
409,00:04:09,0.00E+00,0,1,00a7,53,0d00,5a,57,0,65,50,200,3700,5
409,00:04:09,0.00E+00,0,1,00ab,56,0c00,5a,57,0,65,50,200,3700,5
410,00:04:10,0.00E+00,0,1,00a7,56,0c00,5a,57,0,65,50,300,3700,5
410,00:04:10,0.00E+00,0,1,00a6,53,0d00,5b,57,0,65,50,300,3700,5
411,00:04:11,0e1c,0,1,00a6,53,0d00,5b,57,0,65,51,300,3700,5
411,00:04:11,0.00E+00,0,1,00a5,53,0d00,5b,57,0,65,51,300,3700,5
412,00:04:12,0.00E+00,0,1,00a8,53,0d00,5b,57,0,65,50,300,3700,5
412,00:04:12,0.00E+00,0,1,00a7,54,0d00,5b,57,0,65,50,300,3700,5
413,00:04:13,0e1c,0,1,00a8,54,0d00,5b,57,0,65,50,300,3700,5
413,00:04:13,0.00E+00,0,1,00a8,54,0c00,5b,57,0,65,50,300,3700,5
414,00:04:14,0.00E+00,0,1,00a7,54,0c00,5b,57,0,65,50,300,3700,5
414,00:04:14,0.00E+00,0,1,00a7,54,0d00,5b,57,0,65,50,300,3700,5
415,00:04:15,0.00E+00,0,1,00a6,54,0d00,5b,57,0,65,50,300,3700,5
415,00:04:15,0.00E+00,0,1,00a7,53,0d00,5b,57,0,65,50,300,3700,5
416,00:04:16,0.00E+00,0,1,00a6,53,0d0c,5b,57,0,65,50,02f6,3744,5
416,00:04:16,0.00E+00,0,1,00a7,54,0d0c,5b,57,0,65,50,02f6,3744,5
417,00:04:17,0e1c,0,1,00a6,54,0d0c,5b,57,0,65,50,300,3744,5
417,00:04:17,0.00E+00,0,1,00a8,54,0d20,5b,57,0,65,50,300,3744,5
418,00:04:18,0.00E+00,0,1,00a6,54,0d20,5b,57,0,65,50,030b,3740,5
418,00:04:18,0.00E+00,0,1,00a6,53,0d48,5b,57,0,65,50,030b,3740,5
419,00:04:19,0.00E+00,0,1,00a6,53,0d48,5b,57,0,65,50,030e,3721,5
419,00:04:19,0.00E+00,0,1,00a5,53,0d48,5b,57,0,65,50,030e,3721,5
420,00:04:20,0.00E+00,0,1,00a6,53,0d48,5b,57,0,66,50,315,3728,5
420,00:04:20,0e1c,0,1,00a6,53,0cf8,5b,57,0,66,50,315,3728,5
421,00:04:21,0.00E+00,0,1,00a7,53,0cf8,5b,57,0,66,50,313,371c,5
421,00:04:21,0.00E+00,0,1,00a5,53,0d98,5b,57,0,66,50,313,371c,5
422,00:04:22,0.00E+00,0,1,00a5,53,0d98,5b,57,0,66,51,310,3734,5
422,00:04:22,0.00E+00,0,1,00a7,53,0cf8,5b,57,0,66,51,310,3734,5
423,00:04:23,0.00E+00,0,1,00a6,53,0c00,5b,57,0,66,51,300,3700,5
423,00:04:23,0.00E+00,0,1,00a7,53,0d00,5b,57,0,66,51,300,3700,5
424,00:04:24,0.00E+00,0,1,00a6,53,0d00,5b,57,0,66,51,300,3700,5
424,00:04:24,0e0c,0,1,00a7,54,0c00,5b,57,0,66,51,300,3700,5
425,00:04:25,0e2c,0,1,00a6,54,0c00,5b,57,0,66,51,300,3700,5
425,00:04:25,0e2c,0,1,00a5,52,0d00,5b,57,0,66,51,300,3700,5
426,00:04:26,0e1c,0,1,00a6,52,0d00,5b,57,0,66,51,300,3700,5
426,00:04:26,0e2c,0,1,00a6,53,0d00,5b,57,0,66,51,300,3700,5
427,00:04:27,0.00E+00,0,1,00a6,53,0d00,5b,57,0,66,51,300,3700,5
427,00:04:27,0e1c,0,1,00a5,53,0d00,5b,57,0,66,51,300,3700,5
428,00:04:28,0.00E+00,0,1,00a6,53,0d00,5b,57,0,66,51,300,3700,5
428,00:04:28,0e2c,0,1,00a5,52,0c00,5b,57,0,66,51,300,3700,5
429,00:04:29,0.00E+00,0,1,00a6,52,0c00,5b,57,0,66,51,300,3700,5
429,00:04:29,0e0c,0,1,00a6,54,0d00,5b,57,0,66,51,300,3700,5
430,00:04:30,0e1c,0,1,00a7,54,0d20,5b,57,0,66,51,031c,3731,5
430,00:04:30,0e0c,0,1,00a6,54,0d34,5b,57,0,66,51,031c,3731,5
431,00:04:31,0.00E+00,0,1,00a7,54,0d34,5b,57,0,66,51,030b,3746,5
431,00:04:31,0.00E+00,0,1,00a7,54,0ca8,5b,57,0,66,51,030b,3746,5
432,00:04:32,0.00E+00,0,1,00a7,54,0ca8,5b,57,0,66,51,302,373a,5
432,00:04:32,0e2c,0,1,00a6,52,0d20,5b,57,0,66,51,302,373a,5
433,00:04:33,0.00E+00,0,1,00a6,52,0d20,5b,57,0,66,51,02f6,3747,5
433,00:04:33,0.00E+00,0,1,00a6,53,0cf8,5b,57,0,66,51,02f6,3747,5
434,00:04:34,0e1c,0,1,00a6,53,0cf8,5b,57,0,66,51,305,373d,5
434,00:04:34,0.00E+00,0,1,00a6,53,0d84,5b,57,0,66,51,305,373d,5
435,00:04:35,0e1c,0,1,00a7,53,0d84,5b,57,0,66,51,02f9,3725,5
435,00:04:35,0.00E+00,0,1,00a6,52,0cf8,5b,57,0,66,51,02f9,3725,5
436,00:04:36,0.00E+00,0,1,00a6,52,0cf8,5b,57,0,66,51,316,372f,5
436,00:04:36,0.00E+00,0,1,00a7,53,0d98,5b,57,0,66,51,316,372f,5
437,00:04:37,0.00E+00,0,1,00a6,53,0d00,5b,57,0,66,51,300,3700,5
437,00:04:37,0.00E+00,0,1,00a5,53,0c00,5b,57,0,66,51,300,3700,5
438,00:04:38,0.00E+00,0,1,00a5,53,0c00,5b,57,0,66,51,300,3700,5
438,00:04:38,0.00E+00,0,1,00a6,52,0d00,5b,57,0,66,51,300,3700,5
439,00:04:39,0.00E+00,0,1,00a6,52,0d00,5b,57,0,67,51,200,3700,5
439,00:04:39,0.00E+00,0,1,00a5,52,0d00,5b,57,0,67,51,200,3700,5
440,00:04:40,0.00E+00,0,1,00a4,52,0d00,5b,57,0,67,51,300,3700,5
440,00:04:40,0e0c,0,1,00a5,53,0d00,5b,57,0,67,51,300,3700,5
441,00:04:41,0e1c,0,1,00a3,53,0d00,5b,57,0,67,51,300,3700,5
441,00:04:41,0.00E+00,0,1,00a5,53,0d00,5b,57,0,67,51,300,3700,5
442,00:04:42,0.00E+00,0,1,00a5,53,0d00,5b,57,0,67,51,300,3700,5
442,00:04:42,0.00E+00,0,1,00a6,54,0d00,5b,57,0,67,51,300,3700,5
443,00:04:43,0.00E+00,0,1,00a5,54,0d00,5b,57,0,67,51,300,3700,5
443,00:04:43,0.00E+00,0,1,00a5,53,0d00,5b,57,0,67,51,300,3700,5
444,00:04:44,0.00E+00,0,1,00a5,53,0d48,5b,57,0,67,51,305,3722,5
444,00:04:44,0.00E+00,0,1,00a6,53,0d34,5b,57,0,67,51,305,3722,5
445,00:04:45,0e1c,0,1,00a5,53,0d34,5b,57,0,67,51,030e,3749,5
445,00:04:45,0.00E+00,0,1,00a5,52,0d0c,5b,57,0,67,51,030e,3749,5
446,00:04:46,0.00E+00,0,1,00a5,52,0d0c,5b,57,0,67,51,311,3737,5
446,00:04:46,0e1c,0,1,00a5,53,0d20,5b,57,0,67,51,311,3737,5
447,00:04:47,0e2c,0,1,00a5,53,0d20,5b,57,0,67,51,311,372a,5
447,00:04:47,0.00E+00,0,1,00a5,53,0ce4,5b,57,0,67,51,311,372a,5
448,00:04:48,0.00E+00,0,1,00a6,53,0ce4,5b,57,0,67,51,313,3732,5
448,00:04:48,0.00E+00,0,1,00a5,54,0d20,5b,57,0,67,51,313,3732,5
449,00:04:49,0.00E+00,0,1,00a5,54,0d20,5b,57,0,67,51,030b,3728,5
449,00:04:49,0.00E+00,0,1,00a5,52,0cbc,5b,57,0,67,51,030b,3728,5
450,00:04:50,0.00E+00,0,1,00a5,52,0cbc,5b,57,0,67,51,02f8,3737,5
450,00:04:50,0.00E+00,0,1,00a5,53,0cbc,5b,57,0,67,51,02f8,3737,5
