Time (GMT),Time,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
656,00:06:56,0dc8,0,1,00b3,5c,0d00,5b,57,1,62,47,200,3400,5
656,00:06:56,0ed8,0,5,0.00E+00,68,0d00,5b,57,1,62,47,200,3400,5
657,00:06:57,0.00E+00,0,5,00cd,68,0d00,5b,57,1,62,47,200,3400,5
657,00:06:57,0e6c,0,5,00ff,74,0f64,5b,57,2,62,47,02f3,341f,5
658,00:06:58,0fe0,0,5,00c1,74,0f64,5b,57,2,62,48,039a,3659,5
658,00:06:58,0f40,0,1,009e,46,0dc0,5b,57,1,62,48,039a,3659,5
659,00:06:59,0e7c,0,1,93,46,0dc0,5b,57,1,62,48,330,35f6,5
659,00:06:59,0dc8,0,5,009a,4f,0d0c,5b,57,1,62,48,330,35f6,5
700,00:07:00,0df4,0,5,009d,4f,0d0c,5b,57,1,62,47,309,341f,5
700,00:07:00,0db0,0,1,00a8,57,0b7c,5b,57,0,62,47,309,341f,5
701,00:07:01,0dac,0,1,00de,57,0b7c,5b,57,0,62,47,02fd,337e,5
701,00:07:01,1114,10,2,01df,a4,0fa0,5b,57,0,62,47,02fd,337e,5
702,00:07:02,1448,11,2,01bf,a4,0fa0,5b,57,0,62,47,04b2,36c3,5
702,00:07:02,1094,0,1,00de,56,1068,5d,57,2,62,47,04b2,36c3,5
703,00:07:03,0fdc,0,1,00ba,56,1068,5d,57,2,62,49,357,366f,5
703,00:07:03,0d68,0,1,00c3,69,0dfc,5c,57,2,62,49,357,366f,5
704,00:07:04,0e5c,0,1,00de,69,0dfc,5c,57,2,62,48,031d,36c5,5
704,00:07:04,0.00E+00,0,5,00d7,68,0.00E+00,5b,57,2,62,48,300,3600,5
705,00:07:05,0.00E+00,0,5,00d5,68,0.00E+00,5b,57,2,62,47,300,3600,5
705,00:07:05,0eec,0,1,00c6,5a,0.00E+00,5b,57,2,62,47,300,3600,5
706,00:07:06,0.00E+00,0,1,00b6,5a,0.00E+00,5b,57,2,62,47,300,3600,5
706,00:07:06,0de0,0,1,00c3,63,0d00,5b,57,2,62,47,300,3600,5
707,00:07:07,0.00E+00,3,2,00c2,63,0d00,5b,57,2,62,47,300,3600,5
707,00:07:07,12e0,5,2,138,5a,1100,5b,57,1,62,47,300,3600,5
708,00:07:08,0db8,0,1,00bb,5a,1100,5b,57,1,63,48,300,3600,5
708,00:07:08,1070,0,5,00ca,4a,0.00E+00,5b,57,0,63,48,300,3600,5
709,00:07:09,0f30,0,5,90,4a,0.00E+00,5b,57,0,63,48,300,3600,5
709,00:07:09,0.00E+00,0,5,92,49,0c00,5b,57,0,63,48,300,3600,5
710,00:07:10,0.00E+00,0,5,92,49,0c00,5b,57,0,63,47,300,3600,5
710,00:07:10,0.00E+00,0,5,93,4b,0c00,5b,57,0,63,47,300,3600,5
711,00:07:11,0.00E+00,0,5,94,4b,0c00,5b,57,0,63,47,300,3600,5
711,00:07:11,0.00E+00,0,5,93,4a,0ca8,5b,57,0,63,47,315,36e4,5
712,00:07:12,0.00E+00,0,5,92,4a,0ca8,5b,57,0,63,47,032b,36bb,5
712,00:07:12,0.00E+00,0,5,94,4b,0c94,5b,57,0,63,47,032b,36bb,5
713,00:07:13,0.00E+00,0,5,94,4b,0c94,5b,57,0,63,47,031d,36c6,5
713,00:07:13,0.00E+00,0,5,95,4a,0c80,5b,57,0,63,47,031d,36c6,5
714,00:07:14,0.00E+00,0,5,93,4a,0c80,5b,57,0,63,47,031f,36c9,5
714,00:07:14,0e1c,0,5,94,4b,0ce4,5b,57,0,63,47,031f,36c9,5
715,00:07:15,0.00E+00,0,5,94,4b,0ce4,5b,57,0,63,48,326,36c3,5
715,00:07:15,0.00E+00,0,5,96,4c,0c1c,5b,57,0,63,48,326,36c3,5
716,00:07:16,0.00E+00,0,5,96,4c,0c1c,5b,57,0,63,48,326,36e0,5
716,00:07:16,0.00E+00,0,5,95,4c,0ca8,5b,57,0,63,48,326,36e0,5
717,00:07:17,0.00E+00,0,5,96,4c,0ca8,5b,57,0,63,48,315,36da,5
717,00:07:17,0dc8,0,1,98,50,0c6c,5b,57,0,63,48,315,36da,5
718,00:07:18,1074,0,1,00ba,50,0c6c,5b,57,0,63,47,039a,3711,34
718,00:07:18,166c,40,2,205,8c,1100,5c,57,0,63,47,300,3700,34
719,00:07:19,1ba4,3e,2,330,8c,1100,5c,57,0,63,48,700,3500,36
719,00:07:19,1b98,2e,2,02d8,74,1c00,6b,57,3,63,48,700,3500,36
720,00:07:20,1848,0f,2,01dc,74,1c00,6b,57,3,63,4b,500,3600,50
720,00:07:20,13b4,24,2,285,b0,1900,67,57,7,63,4b,500,3600,50
721,00:07:21,149c,29,2,029f,b0,1900,67,57,7,63,49,500,3600,4b
721,00:07:21,15a0,38,2,236,8c,1c00,65,57,0a,63,49,500,3600,4b
722,00:07:22,1878,48,2,029c,8c,1c00,65,57,0a,63,49,600,3600,49
722,00:07:22,1b50,47,2,326,89,2300,6e,57,0d,63,49,600,3600,49
723,00:07:23,1dbc,15,2,335,89,2300,6e,57,0d,63,4a,800,3600,68
723,00:07:23,1d98,0d,2,01b8,40,1700,71,57,0c,63,4a,800,3600,68
724,00:07:24,1bd0,0d,2,017a,40,1700,71,57,0c,63,4b,500,3600,67
724,00:07:24,1a1c,21,2,172,47,1600,66,57,0b,63,4b,500,3600,67
725,00:07:25,199c,25,2,1e00,47,1600,66,57,0b,63,4a,600,3600,63
725,00:07:25,1a38,25,2,226,61,1af4,68,57,0c,63,4a,068a,3639,63
726,00:07:26,1ba0,22,2,261,61,1af4,68,57,0c,64,4a,759,3658,6b
726,00:07:26,1d20,18,2,264,59,1c20,6c,57,0d,64,4a,759,3658,6b
727,00:07:27,1e20,15,2,219,59,1c20,6c,57,0d,64,4a,06ba,364f,70
727,00:07:27,1e74,11,2,1e08,43,1888,69,57,0e,64,4a,06ba,364f,70
728,00:07:28,1e58,15,2,01ca,43,1888,69,57,0e,64,49,630,375f,6a
728,00:07:28,1dc4,22,2,017f,39,170c,65,57,0d,64,49,630,375f,6a
729,00:07:29,1d6c,38,2,01ca,39,170c,65,57,0d,64,49,078e,377e,62
729,00:07:29,1e34,35,2,239,51,1c98,6b,57,0e,64,49,078e,377e,62
730,00:07:30,1f68,20,2,026f,51,1c98,6b,57,0e,64,49,761,377d,6b
730,00:07:30,1fa4,17,2,020a,42,1978,6d,57,0e,64,49,761,377d,6b
731,00:07:31,1eac,16,2,019b,42,1978,6d,57,0e,64,49,5e00,3787,6c
731,00:07:31,1d28,16,2,017a,39,15f4,65,57,0c,64,49,5e00,3787,6c
732,00:07:32,1c04,17,2,019a,39,15f4,65,57,0c,65,48,562,3721,64
732,00:07:32,1b80,13,2,01d6,4d,1700,65,57,0c,65,48,500,3700,64
733,00:07:33,194c,0,1,00ca,4d,1700,65,57,0c,65,48,500,3600,62
733,00:07:33,15b0,0,1,62,17,1000,60,57,8,65,48,500,3600,62
734,00:07:34,11fc,0,1,98,17,1000,60,57,8,65,48,200,3600,65
734,00:07:34,0f20,0,1,00c8,5a,0.00E+00,5d,57,6,65,48,200,3600,65
735,00:07:35,0f68,7,2,128,5a,0.00E+00,5d,57,6,65,45,300,3700,46
735,00:07:35,10bc,5,2,013d,73,1100,5d,57,7,65,45,300,3700,46
736,00:07:36,1158,1,2,0.00E+00,73,1100,5d,57,7,65,45,200,3700,69
736,00:07:36,113c,1,2,00b1,3f,1000,5c,57,7,65,45,200,3700,69
737,00:07:37,10c0,3,2,009c,3f,1000,5c,57,7,65,46,200,3700,5a
737,00:07:37,10c4,16,2,00b0,4a,0f00,5b,57,7,65,46,200,3700,5a
738,00:07:38,11dc,17,2,00ee,4a,0f00,5b,57,7,65,46,400,3700,59
738,00:07:38,12bc,17,2,00f2,4e,1100,5c,57,8,65,46,400,3700,59
739,00:07:39,13ac,14,2,120,4e,1100,5c,57,8,66,47,300,3700,5c
739,00:07:39,135c,0,1,00d6,35,10cc,5c,57,9,66,47,03ca,3742,5c
740,00:07:40,12f8,0,1,00c5,35,10cc,5c,57,9,66,47,03f8,3712,6b
740,00:07:40,11ac,0,5,009d,37,0f8c,5c,57,8,66,47,03f8,3712,6b
741,00:07:41,1048,0,1,008a,37,0f8c,5c,57,8,66,47,026a,3685,61
741,00:07:41,0.00E+00,0,5,007c,40,0c30,5b,57,8,66,47,026a,3685,61
742,00:07:42,0.00E+00,0,5,008f,40,0c30,5b,57,8,66,45,028b,3681,64
742,00:07:42,0.00E+00,0,5,008d,49,0c44,5b,57,8,66,45,028b,3681,64
743,00:07:43,0.00E+00,0,5,008f,49,0c44,5b,57,8,66,46,026a,3625,68
743,00:07:43,0.00E+00,0,1,008d,49,0bcc,5a,57,8,66,46,026a,3625,68
744,00:07:44,0.00E+00,0,1,008f,49,0bcc,5a,57,8,66,46,256,3680,63
744,00:07:44,0eb8,0,1,008a,45,0c6c,5a,57,7,66,46,256,3680,63
745,00:07:45,1020,0,1,53,45,0c6c,5a,57,7,66,46,02a6,371d,4f
745,00:07:45,121c,0e,2,123,77,1054,5b,57,8,66,46,02a6,371d,4f
746,00:07:46,135c,6,2,169,77,1054,5b,57,8,66,47,03bf,3724,6e
746,00:07:46,1428,9,2,00b8,2f,1100,5c,57,9,66,47,300,3700,6e
747,00:07:47,1408,0e,2,00dd,2f,1100,5c,57,9,66,48,300,3600,65
747,00:07:47,14c8,11,2,011e,4e,1300,5b,57,0a,66,48,300,3600,65
748,00:07:48,16a0,19,2,015e,4e,1300,5b,57,0a,66,47,500,3700,63
748,00:07:48,1908,19,2,01ad,53,1600,5f,57,0c,66,47,500,3700,63
749,00:07:49,1b34,0,1,01d0,53,1600,5f,57,0c,66,49,600,3700,64
749,00:07:49,161c,0,1,86,1d,1100,61,57,0c,66,49,600,3700,64
750,00:07:50,113c,0,1,00a2,1d,1100,61,57,0c,67,49,200,3700,62
750,00:07:50,1234,0e,2,00d8,64,1100,5c,57,0d,67,49,200,3700,62
751,00:07:51,1234,0b,2,01bb,64,1100,5c,57,0d,67,47,400,3600,61
751,00:07:51,1308,0,1,00da,46,1200,5d,57,0f,67,47,400,3600,61
752,00:07:52,12b8,0,1,00bb,46,1200,5d,57,0f,67,47,300,3700,59
752,00:07:52,12a4,0,5,64,22,0f00,5b,57,0e,67,47,300,3700,59
753,00:07:53,11e8,0,1,000e,22,0f00,5b,57,0e,67,47,400,3700,66
753,00:07:53,1200,1a,2,45,42,0f8c,5c,57,0e,67,47,404,3718,66
754,00:07:54,1268,1d,2,012d,42,0f8c,5c,57,0e,67,47,405,3734,62
754,00:07:54,137c,19,2,165,69,13d8,5d,57,10,67,47,405,3734,62
755,00:07:55,14c0,19,2,187,69,13d8,5d,57,10,67,47,047b,3724,65
755,00:07:55,1608,18,2,196,61,1644,5e,57,12,67,47,047b,3724,65
756,00:07:56,1740,12,2,193,61,1644,5e,57,12,67,47,048c,3736,68
756,00:07:56,181c,0f,2,155,4a,1590,5f,57,13,67,47,048c,3736,68
757,00:07:57,16d0,0,1,00a8,4a,1590,5f,57,13,67,47,04de,3702,63
757,00:07:57,1110,0,5,90,3d,0fb4,5e,57,13,67,47,04de,3702,63
758,00:07:58,0ea8,0,5,007d,3d,0fb4,5e,57,13,67,46,022d,36e9,5e
758,00:07:58,0df4,0d,2,008c,49,0bb8,5b,57,12,67,46,022d,36e9,5e
759,00:07:59,16d0,15,2,177,49,0bb8,5b,57,12,67,46,05dc,3762,66
759,00:07:59,1438,14,2,019a,6c,1400,60,57,14,67,46,05dc,3762,66
800,00:08:00,10c8,8,2,100,6c,1400,60,57,14,67,48,03c5,3739,6d
800,00:08:00,1090,0,1,00a7,3c,0.00E+00,5d,57,15,67,48,300,3700,6d
801,00:08:01,109c,6,2,96,3c,0.00E+00,5d,57,15,67,46,300,3700,4c
801,00:08:01,116c,0f,2,165,74,1000,5c,57,16,67,46,300,3700,4c
802,00:08:02,1218,0f,2,014b,74,1000,5c,57,16,67,46,400,3700,5a
802,00:08:02,127c,0d,2,146,62,1200,5e,57,17,67,46,400,3700,5a
803,00:08:03,12e8,12,2,107,62,1200,5e,57,17,67,47,300,3700,66
803,00:08:03,12e0,10,2,010a,55,1200,5d,57,17,67,47,300,3700,66
804,00:08:04,1314,10,2,011a,55,1200,5d,57,17,67,46,300,3700,64
804,00:08:04,135c,10,2,011e,56,1200,5c,57,18,67,46,300,3700,64
805,00:08:05,13b0,11,2,129,56,1200,5c,57,18,68,47,300,3700,65
805,00:08:05,1304,23,2,102,3f,1000,5c,57,19,68,47,300,3700,65
806,00:08:06,1258,0,1,00b3,3f,1000,5c,57,19,68,47,300,3700,5d
806,00:08:06,1374,0,1,0,3,0f00,5c,57,17,68,47,300,3700,5d
807,00:08:07,1300,14,2,006e,3,0f00,5c,57,17,68,47,300,3700,5c
807,00:08:07,1288,16,2,102,65,11bc,5c,57,17,68,47,034f,372e,5c
808,00:08:08,1300,0d,2,012a,65,11bc,5c,57,17,68,47,393,3736,58
808,00:08:08,13b8,0,1,22,0,0f28,5b,57,17,68,47,393,3736,58
809,00:08:09,1064,0,5,004b,0,0f28,5b,57,17,68,47,254,370e,65
809,00:08:09,0d2c,0,1,82,47,0c80,5b,57,16,68,47,254,370e,65
810,00:08:10,0df8,0,1,88,47,0c80,5b,57,16,68,45,027f,371d,67
810,00:08:10,0e1c,0,1,88,46,0bf4,5b,57,16,68,45,027f,371d,67
811,00:08:11,0e0c,0,1,87,46,0bf4,5b,57,16,68,45,267,3710,63
811,00:08:11,0.00E+00,0,1,87,47,0c30,5a,57,16,68,45,267,3710,63
812,00:08:12,0.00E+00,0,5,008b,47,0c30,5a,57,16,68,45,265,36f7,65
812,00:08:12,0e0c,0,5,008d,48,0bf4,5a,57,16,68,45,265,36f7,65
813,00:08:13,0.00E+00,0,5,008d,48,0bf4,5a,57,16,68,45,268,36b7,64
813,00:08:13,0.00E+00,0,5,008e,4a,0c58,5a,57,15,68,45,268,36b7,64
814,00:08:14,0e2c,0,5,008e,4a,0c58,5a,57,15,68,46,025c,36aa,65
814,00:08:14,0df4,0,5,90,4c,0c00,5a,57,15,68,46,200,3600,65
815,00:08:15,0.00E+00,0,5,91,4c,0c00,5a,57,15,68,46,200,3600,66
815,00:08:15,0e3c,0,5,90,46,0c00,5a,57,16,68,46,200,3600,66
816,00:08:16,0e0c,0,5,008d,46,0c00,5a,57,16,68,46,200,3600,65
816,00:08:16,0.00E+00,0,5,008e,48,0c00,5a,57,16,68,46,200,3600,65
817,00:08:17,0.00E+00,0,5,008e,48,0c00,5a,57,16,68,46,200,3600,64
817,00:08:17,0dfc,0,5,008c,4b,0c00,5a,57,15,68,46,200,3600,64
818,00:08:18,0e0c,0,5,008c,4b,0c00,5a,57,15,68,46,200,3600,64
818,00:08:18,0.00E+00,0,5,008e,48,0c00,5a,57,15,68,46,200,3600,64
819,00:08:19,0df4,0,5,008e,48,0c00,5a,57,15,68,46,200,3600,66
819,00:08:19,0e0c,0,5,93,4b,0c00,5a,57,14,68,46,200,3600,66
820,00:08:20,0.00E+00,0,5,008f,4b,0c00,5a,57,14,68,46,200,3600,66
820,00:08:20,0.00E+00,0,5,008e,47,0c00,5a,57,11,68,46,200,3600,66
821,00:08:21,0.00E+00,0,5,008f,47,0c00,5a,57,11,68,46,200,3600,65
821,00:08:21,0.00E+00,0,5,008e,49,0c6c,5a,57,0e,68,46,256,36f3,65
822,00:08:22,0.00E+00,0,5,008d,49,0c6c,5a,57,0e,68,46,025e,36d0,64
822,00:08:22,0.00E+00,0,5,008f,48,0c58,5a,57,0d,68,46,025e,36d0,64
823,00:08:23,0e0c,0,5,008f,48,0c58,5a,57,0d,68,46,254,36a9,66
823,00:08:23,0.00E+00,0,5,008d,44,0c44,5a,57,0b,68,46,254,36a9,66
824,00:08:24,0e1c,0,5,88,44,0c44,5a,57,0b,69,46,254,368a,67
824,00:08:24,0.00E+00,0,5,008a,45,0c08,5a,57,0a,69,46,254,368a,67
825,00:08:25,0.00E+00,0,5,008a,45,0c08,5a,57,0a,69,46,243,36ac,66
825,00:08:25,0e2c,0,5,008b,46,0c1c,5a,57,9,69,46,243,36ac,66
826,00:08:26,0e1c,0,5,88,46,0c1c,5a,57,9,69,46,257,36f7,64
826,00:08:26,0e2c,0,5,86,44,0cbc,5a,57,5,69,46,257,36f7,64
827,00:08:27,0e0c,0,5,89,44,0cbc,5a,57,5,69,46,260,36e0,65
827,00:08:27,0.00E+00,0,5,86,45,0c30,5a,57,5,69,46,260,36e0,65
828,00:08:28,0.00E+00,0,5,86,45,0c30,5a,57,3,69,46,026e,36bf,65
828,00:08:28,0e2c,0,1,86,44,0b00,5a,57,3,69,46,200,3600,65
829,00:08:29,0.00E+00,0,1,86,44,0b00,5a,57,4,69,46,200,3600,65
829,00:08:29,0df8,0,1,008a,47,0b00,5a,57,4,69,46,200,3600,65
830,00:08:30,0d94,0,1,93,47,0b00,5a,57,5,69,46,200,3600,65
830,00:08:30,0d2c,0,1,00b7,64,0c00,5a,57,5,69,46,200,3600,5f
831,00:08:31,0d84,0,1,00ba,64,0c00,5a,57,6,69,46,200,3700,5f
831,00:08:31,0d48,0,1,00fd,80,0d00,5b,57,6,69,46,200,3700,56
832,00:08:32,0dcc,0,1,00fb,80,0d00,5b,57,9,69,46,200,3400,56
832,00:08:32,0dc0,0,1,105,86,0.00E+00,5b,57,9,69,46,200,3400,69
833,00:08:33,0efc,0,1,100,86,0.00E+00,5b,57,0b,69,47,200,3600,69
833,00:08:33,0fdc,0,1,00c5,49,0.00E+00,5b,57,0b,69,47,200,3600,6b
834,00:08:34,10b0,2,2,87,49,0.00E+00,5b,57,0d,69,47,200,3600,6b
834,00:08:34,1228,27,2,00d1,64,1100,5b,57,0d,69,47,200,3600,33
835,00:08:35,1274,27,2,159,64,1100,5b,57,0e,69,47,400,3600,33
835,00:08:35,13f4,30,2,193,7b,1680,5e,57,0e,69,47,042e,3657,34
836,00:08:36,12ec,0,1,00ac,7b,1680,5e,57,10,69,48,456,366c,34
836,00:08:36,1228,0,1,00c7,42,1054,5e,57,10,69,48,456,366c,55
837,00:08:37,16a4,12,2,207,42,1054,5e,57,11,69,47,023a,3627,55
837,00:08:37,0.00E+00,9,2,142,89,1054,5e,57,11,69,47,023a,3627,33
838,00:08:38,0f8c,0,1,104,89,1054,5e,57,13,69,47,038b,3654,33
838,00:08:38,0ff0,1,2,00b4,48,0.00E+00,5d,57,13,69,47,038b,3654,6b
839,00:08:39,1050,0b,2,0.00E+00,48,0.00E+00,5d,57,14,69,47,03c8,366b,6b
839,00:08:39,10a4,0b,2,122,6e,10b8,5d,57,14,69,47,03c8,366b,60
840,00:08:40,1048,0,1,00a2,6e,10b8,5d,57,14,69,46,02f3,365b,60
840,00:08:40,1048,0,1,002f,1a,0e4c,5b,57,14,69,46,02f3,365b,66
841,00:08:41,0fd8,0,1,34,1a,0e4c,5b,57,13,69,46,027d,364d,66
841,00:08:41,0fbc,0,1,32,1b,0d34,5b,57,13,69,46,027d,364d,6b
842,00:08:42,0f3c,0,1,002f,1b,0d34,5b,57,12,69,45,029f,353d,6b
842,00:08:42,0eb8,0,5,40,27,0c00,5a,57,12,69,45,200,3500,6a
843,00:08:43,0.00E+00,0,5,70,27,0c00,5a,57,11,69,46,200,3600,6a
843,00:08:43,0.00E+00,0,5,82,47,0c00,5a,57,11,69,46,200,3600,66
844,00:08:44,0d94,0,5,89,47,0c00,5a,57,11,69,45,200,3500,66
844,00:08:44,0d10,0,5,87,51,0b00,5b,57,11,69,45,200,3500,67
845,00:08:45,0d04,0,1,008f,51,0b00,5b,57,10,69,45,200,3600,67
845,00:08:45,0cb8,0,1,009b,59,0b00,5a,57,10,69,45,200,3600,60
846,00:08:46,0ce4,0,2,009e,59,0b00,5a,57,10,69,45,200,3600,60
846,00:08:46,0d20,13,2,129,a4,0f00,5b,57,10,69,45,200,3600,5
847,00:08:47,0.00E+00,1b,2,016c,a4,0f00,5b,57,11,6a,46,300,3600,5
847,00:08:47,0f14,1b,2,142,99,1000,5c,57,11,6a,46,300,3600,34
848,00:08:48,0f78,31,2,145,99,1000,5c,57,13,6a,47,300,3600,34
848,00:08:48,0fe4,36,2,019d,a4,1400,5d,57,13,6a,47,300,3600,32
849,00:08:49,1084,30,2,01b3,a4,1400,5d,57,14,6a,47,300,3700,32
849,00:08:49,1108,36,2,01a6,8f,14dc,5f,57,14,6a,47,03d6,3712,32
850,00:08:50,11c8,3b,2,01d3,8f,14dc,5f,57,16,6a,47,044d,3718,32
850,00:08:50,1268,39,2,01ef,96,17ac,60,57,16,6a,47,044d,3718,32
851,00:08:51,133c,2c,2,1e07,96,17ac,60,57,18,6a,47,04c6,36f2,32
851,00:08:51,13d4,2a,2,01d1,82,1770,61,57,18,6a,47,04c6,36f2,3c
852,00:08:52,145c,43,2,205,82,1770,61,57,19,6a,47,546,3712,3c
852,00:08:52,1534,3d,2,248,72,1a90,64,57,19,6a,47,546,3712,3d
853,00:08:53,1110,0,1,10,72,1a90,64,57,1a,6a,47,324,36a9,3d
853,00:08:53,0d60,0,1,68,3e,0dc0,5e,57,1a,6a,47,324,36a9,6c
854,00:08:54,0d98,0,1,73,3e,0dc0,5e,57,19,6a,46,237,36ea,6c
854,00:08:54,0.00E+00,4,2,70,63,0bcc,5a,57,19,6a,46,237,36ea,66
855,00:08:55,17cc,1f,2,019e,63,0bcc,5a,57,19,6a,44,680,3691,66
855,00:08:55,13ec,15,2,021b,3f,13c4,61,57,19,6a,44,680,3691,6e
856,00:08:56,1478,0,1,00be,3f,13c4,61,57,19,6a,47,03de,36e3,6e
856,00:08:56,1068,0,5,63,32,0.00E+00,5d,57,19,6a,47,300,3600,74
857,00:08:57,0.00E+00,0,5,77,32,0.00E+00,5d,57,18,6a,45,200,3600,74
857,00:08:57,0.00E+00,0,5,007b,41,0b00,5b,57,18,6a,45,200,3600,61
858,00:08:58,0e1c,0,5,007c,41,0b00,5b,57,16,6a,44,200,3600,61
858,00:08:58,0e2c,0,5,007f,40,0b00,5b,57,16,6a,44,200,3600,66
859,00:08:59,0e0c,0,5,007d,40,0b00,5b,57,12,6a,45,200,3600,66
859,00:08:59,0.00E+00,0,5,007e,42,0b00,5b,57,12,6a,45,200,3600,66
900,00:09:00,0.00E+00,0,5,007f,42,0b00,5b,57,0e,6a,45,200,3600,66
900,00:09:00,0.00E+00,0,5,81,43,0c00,5b,57,0e,6a,45,200,3600,64
901,00:09:01,0.00E+00,0,5,80,43,0c00,5b,57,0a,6a,45,200,3600,64
901,00:09:01,0e0c,0,5,82,44,0b00,5a,57,0a,6a,45,200,3600,65
902,00:09:02,0.00E+00,0,1,80,44,0b00,5a,57,8,6a,45,200,3600,65
902,00:09:02,0cd0,0,1,00be,6f,0b00,5b,57,8,6a,45,200,3600,60
903,00:09:03,0dd0,0,1,00be,6f,0b00,5b,57,7,6b,45,200,3600,60
903,00:09:03,0de0,0,1,00c0,61,0ce4,5b,57,7,6b,45,271,3609,65
904,00:09:04,0.00E+00,0,1,00bc,61,0ce4,5b,57,7,6b,46,289,36fc,65
904,00:09:04,0de8,0,1,00c0,63,0dac,5b,57,7,6b,46,289,36fc,63
905,00:09:05,0c5c,0,1,012b,63,0dac,5b,57,9,6b,46,02a9,3686,63
905,00:09:05,0da8,0,1,154,82,0f28,5c,57,9,6b,46,02a9,3686,50
906,00:09:06,0ea8,0,1,133,82,0f28,5c,57,0b,6b,46,360,36dd,50
906,00:09:06,0f28,0,1,010f,71,0f28,5d,57,0b,6b,46,360,36dd,64
907,00:09:07,1074,10,2,01b1,71,0f28,5d,57,0d,6b,46,03ff,36d5,64
907,00:09:07,11fc,1a,2,219,a3,1770,5e,57,0d,6b,46,03ff,36d5,32
908,00:09:08,1350,1a,2,01a0,a3,1770,5e,57,0f,6b,47,04c6,3706,32
908,00:09:08,1438,41,2,018c,76,166c,60,57,0f,6b,47,04c6,3706,3b
909,00:09:09,157c,2e,2,01f9,76,166c,60,57,11,6b,47,05f1,36e9,3b
909,00:09:09,159c,0,1,00c7,26,1270,62,57,11,6b,47,05f1,36e9,4e
910,00:09:10,1244,0,1,00b0,26,1270,62,57,11,6b,47,02ff,36c7,4e
910,00:09:10,1158,0,5,93,36,0f00,5e,57,11,6b,47,200,3600,6f
911,00:09:11,0fcc,0,5,81,36,0f00,5e,57,0f,6b,46,200,3600,6f
911,00:09:11,0e0c,0,5,79,42,0b00,5b,57,0f,6b,46,200,3600,61
912,00:09:12,0e0c,0,5,80,42,0b00,5b,57,0d,6b,44,200,3600,61
912,00:09:12,0e3c,0,5,82,42,0b00,5b,57,0d,6b,44,200,3600,69
913,00:09:13,0.00E+00,0,5,80,42,0b00,5b,57,0b,6b,44,200,3600,69
913,00:09:13,0.00E+00,0,5,80,42,0b00,5b,57,0b,6b,44,200,3600,67
914,00:09:14,0.00E+00,0,5,84,42,0b00,5b,57,8,6b,44,200,3600,67
914,00:09:14,0.00E+00,0,5,80,42,0b00,5b,57,8,6b,44,200,3600,64
915,00:09:15,0.00E+00,0,5,80,42,0b00,5b,57,6,6b,45,200,3600,64
915,00:09:15,0.00E+00,0,1,007e,41,0b00,5b,57,6,6b,45,200,3600,64
916,00:09:16,0.00E+00,0,5,007f,41,0b00,5b,57,5,6b,45,200,3600,64
916,00:09:16,0.00E+00,0,5,007f,43,0b00,5b,57,5,6b,45,200,3600,65
917,00:09:17,0e1c,0,5,82,43,0b00,5b,57,3,6b,45,200,3600,65
917,00:09:17,0.00E+00,0,5,83,43,0bf4,5b,57,3,6b,45,251,369b,66
918,00:09:18,0.00E+00,0,5,83,43,0bf4,5b,57,1,6c,45,025e,3693,66
918,00:09:18,0e0c,0,1,80,43,0bcc,5b,57,1,6c,45,025e,3693,66
919,00:09:19,0.00E+00,0,5,80,43,0bcc,5b,57,1,6c,45,246,369b,66
919,00:09:19,0e0c,0,5,86,45,0be0,5b,57,1,6c,45,246,369b,67
920,00:09:20,0.00E+00,0,5,83,45,0be0,5b,57,0,6c,45,243,36e9,67
920,00:09:20,0.00E+00,0,5,81,44,0c08,5b,57,0,6c,45,243,36e9,67
921,00:09:21,0.00E+00,0,5,83,44,0c08,5b,57,0,6c,45,256,36dc,67
921,00:09:21,0.00E+00,0,5,83,44,0bf4,5a,57,0,6c,45,256,36dc,64
922,00:09:22,0.00E+00,0,5,83,44,0bf4,5a,57,0,6c,45,259,36e1,64
922,00:09:22,0.00E+00,0,5,84,44,0bcc,5b,57,0,6c,45,259,36e1,63
923,00:09:23,0e0c,0,5,85,44,0bcc,5b,57,0,6c,45,025b,36cf,63
923,00:09:23,0e4c,0,1,80,42,0be0,5b,57,0,6c,45,025b,36cf,66
924,00:09:24,0.00E+00,0,5,83,42,0be0,5b,57,0,6c,45,025b,33cc,66
924,00:09:24,0.00E+00,0,5,88,48,0b00,5b,57,0,6c,45,200,3300,6e
925,00:09:25,0.00E+00,0,5,90,48,0b00,5b,57,0,6c,45,200,3500,6e
925,00:09:25,0.00E+00,0,5,93,4a,0c00,5b,57,0,6c,45,200,3500,67
926,00:09:26,0.00E+00,0,5,008e,4a,0c00,5b,57,0,6c,45,200,3500,67
926,00:09:26,0.00E+00,0,5,008e,46,0b00,5b,57,0,6c,45,200,3500,66
927,00:09:27,0e0c,0,5,008c,46,0b00,5b,57,0,6c,45,200,3500,66
927,00:09:27,0.00E+00,0,5,008c,49,0c00,5b,57,0,6c,45,200,3500,69
928,00:09:28,0.00E+00,0,5,008d,49,0c00,5b,57,0,6c,45,200,3600,69
928,00:09:28,0.00E+00,0,5,008d,48,0c00,5b,57,0,6c,45,200,3600,67
929,00:09:29,0.00E+00,0,5,008c,48,0c00,5b,57,0,6c,45,200,3600,67
